longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.210.838,-22.910.669,57.1,0.3,187.1,150425,11010400,9,28.00,63
-43.210.815,-22.910.718,56.1,2.4,155.6,150425,11010900,8,28.00,64
-43.210.781,-22.910.810,54.5,3.1,149.7,150425,11011400,9,28.00,66
-43.210.716,-22.910.882,52.8,4.9,140.5,150425,11012000,10,28.00,67
-43.210.670,-22.910.905,51.8,1.5,121.5,150425,11012500,10,28.00,68
-43.210.620,-22.910.932,50.2,3.8,122.4,150425,11013000,10,28.00,68
-43.210.475,-22.910.955,46.3,5.8,97.6,150425,11013600,10,28.00,68
-43.210.365,-22.910.978,44.3,6.1,107.7,150425,11014100,10,28.00,68
-43.210.178,-22.911.050,43.3,11.7,119.2,150425,11014600,10,28.00,69
-43.209.892,-22.911.293,40.7,17.8,146.8,150425,11015200,9,28.00,69
-43.209.705,-22.911.687,39.0,22.0,168.7,150425,11015700,10,28.00,69
-43.209.728,-22.912.305,38.4,25.7,189.6,150425,11020300,9,28.00,69
-43.209.861,-22.912.836,38.7,27.3,193.3,150425,11020800,9,28.00,69
-43.210.098,-22.913.532,37.1,25.0,186.7,150425,11021400,10,28.00,69
-43.210.166,-22.913.717,38.7,0.1,165.8,150425,11021900,10,28.00,69
